problem,solver_config,result,cpu_time_sec,wall_time_sec,user_time_sec,system_time_sec,cpu_usage_percent,max_rss_kib,max_vm_kib,max_mm_kib,exit_status,container_exit_code,timeout,memout,node_count,basin_size,bdd_iterations,bdd_basin_nodes,bdd_peak_nodes,bdd_gc_runs,active_rules,skipped_rules,retained_variables,pruned_variables,sink_scc_variables_before,sink_scc_variables_after,ternary_recursive_calls,ternary_cache_hits,ternary_cache_misses,variable_order,algorithm,experiment,source_revision,execution_uuid,import_sha256,benchmark_sha256,build_fingerprint,observed_at,scheduler_job_id,cluster,partition,allocation,cpu_limit_sec,wall_limit_sec,memory_limit_mb
BBM/model_190.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.657732,0.770949,,,,12520,,,,,false,false,37,33554432,103,14,2516,,28,9,28,9,37,28,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_14,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_191.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.154799,0.266504,,,,12468,,,,,false,false,19,8192,31,8,368,,17,2,17,2,19,17,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_105,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_192.bnet,cyber/complement-gfp-plus-sink-scc,timeout,1794.61,1800.01,,,,2426804,,,,,true,false,102,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_23,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_193.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.331337,0.444432,,,,12552,,,,,false,false,30,2686976,46,81,2291,,26,4,26,4,30,26,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_208,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_194.bnet,cyber/complement-gfp-plus-sink-scc,timeout,1793.98,1800.01,,,,1361048,,,,,true,false,106,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_112,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_195.bnet,cyber/complement-gfp-plus-sink-scc,timeout,1794.0,1800.12,,,,38896968,,,,,true,false,216,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_15,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_196.bnet,cyber/complement-gfp-plus-sink-scc,completed,16.8844,17.0617,,,,26844,,,,,false,false,61,665559943348224,66,239,80744,,40,21,40,21,61,40,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_37,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_197.bnet,cyber/complement-gfp-plus-sink-scc,completed,199.603,200.55,,,,298920,,,,,false,false,56,481036337152,69,49,741603,,48,8,48,8,56,48,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_202,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_198.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.064144,0.178525,,,,12624,,,,,false,false,11,32,7,8,80,,11,0,11,0,11,11,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_102,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_199.bnet,cyber/complement-gfp-plus-sink-scc,completed,18.5292,18.7033,,,,12648,,,,,false,false,30,53796224,240,285,36864,,30,0,30,0,30,30,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_4,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_200.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.780416,0.897505,,,,12556,,,,,false,false,26,94208,32,79,1980,,23,3,23,3,26,23,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_22,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_201.bnet,cyber/complement-gfp-plus-sink-scc,completed,1.12956,1.24606,,,,12652,,,,,false,false,33,6356992,54,98,10746,,30,3,30,3,33,30,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_52,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_202.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.450804,0.562715,,,,12640,,,,,false,false,31,249856,53,43,3618,,28,3,28,3,31,28,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_217,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_203.bnet,cyber/complement-gfp-plus-sink-scc,completed,1.22298,1.33681,,,,12596,,,,,false,false,40,83361792,50,50,8348,,35,5,35,5,40,35,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_68,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_205.bnet,cyber/complement-gfp-plus-sink-scc,completed,7.31477,7.46111,,,,18700,,,,,false,false,45,68115496960,52,38,60956,,44,1,44,1,45,44,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_147,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_206.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.829184,0.941739,,,,12608,,,,,false,false,41,75497472,36,24,10473,,40,1,40,1,41,40,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_141,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_207.bnet,cyber/complement-gfp-plus-sink-scc,completed,2.27358,2.39447,,,,12608,,,,,false,false,103,2199023255552,20,64,1385,,79,24,79,24,103,79,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_55,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_208.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.062575,0.175303,,,,12600,,,,,false,false,15,128,5,10,85,,12,3,12,3,15,12,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_100,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_209.bnet,cyber/complement-gfp-plus-sink-scc,timeout,1791.65,1800.02,,,,2659060,,,,,true,false,87,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_204,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_212.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.06924,0.193093,,,,12480,,,,,false,false,16,152,11,21,113,,14,2,14,2,16,14,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_125,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_213.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.135723,0.247,,,,12624,,,,,false,false,65,18014398509481984,13,13,198,,17,48,17,48,65,17,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_148,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_214.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.064248,0.179247,,,,12600,,,,,false,false,70,1125899906842624,2,22,76,,21,49,21,49,70,21,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_8,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_215.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.143549,0.25948,,,,12596,,,,,false,false,67,17179869184,22,35,1327,,42,25,42,25,67,42,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_66,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_216.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.060173,0.172039,,,,12556,,,,,false,false,69,562949953421312,1,22,72,,20,49,20,49,69,20,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_184,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_217.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.062886,0.175218,,,,12604,,,,,false,false,56,2097152,1,37,75,,35,21,35,21,56,35,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_137,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_218.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.457721,0.572941,,,,12592,,,,,false,false,68,65536,15,54,4010,,60,8,60,8,68,60,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_129,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_219.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.560966,0.674147,,,,12640,,,,,false,false,84,377957122048,27,80,5997,,62,22,62,22,84,62,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_187,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_220.bnet,cyber/complement-gfp-plus-sink-scc,oom,1180.3,1188.08,,,,65335676,,,,,false,true,342,,,,,,,,,,,,,,,,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_90,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_221.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.090686,0.218369,,,,12596,,,,,false,false,317,207499423913270622199039205135568730873059812520827890758707990542180328314765312,8,73,381,,55,262,55,262,317,55,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_40,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_222.bnet,cyber/complement-gfp-plus-sink-scc,timeout,1791.85,1800.16,,,,25694068,,,,,true,false,206,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_121,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_223.bnet,cyber/complement-gfp-plus-sink-scc,timeout,1794.3,1800.03,,,,9809056,,,,,true,false,141,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_3,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_224.bnet,cyber/complement-gfp-plus-sink-scc,timeout,1794.7,1800.01,,,,1870448,,,,,true,false,95,,,,,,,,,,,,,,,,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_182,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_225.bnet,cyber/complement-gfp-plus-sink-scc,timeout,1793.23,1800.01,,,,2445880,,,,,true,false,91,,,,,,,,,,,,,,,,,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_50,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_226.bnet,cyber/complement-gfp-plus-sink-scc,completed,4.74107,4.86376,,,,12572,,,,,false,false,75,2147483648,75,46,10618,,66,9,66,9,75,66,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_118,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_227.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.313646,0.425327,,,,12604,,,,,false,false,65,137438953472,44,30,2034,,39,26,39,26,65,39,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_103,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_228.bnet,cyber/complement-gfp-plus-sink-scc,completed,19.0715,19.2467,,,,22368,,,,,false,false,56,3963952824320,98,821,115599,,39,17,39,17,56,39,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_120,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_230.bnet,cyber/complement-gfp-plus-sink-scc,completed,0.095817,0.225669,,,,12544,,,,,false,false,55,1125899906842624,7,7,53,,9,46,9,46,55,9,,,,lexical,cyber-complement-gfp-plus-sink-scc,final-comparison-and-ablation,0f8d662,448595f2-3bca-485e-b63a-352e03687ede,73f3bf88e9e5d9b2e1d17aee903c42eb9f1185789321f0491a17382462775d34,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:29:18+00:00,24474349_167,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_001.bnet,cyber/complement-gfp-plus-dependency-order,timeout,1794.2,1800.01,,,,839332,,,,,true,false,321,,,,,,,,,,,,,,,,cyber-complement-gfp-plus-dependency-order,final-comparison-and-ablation,0f8d662,2d332995-5da0-482e-9d34-18160428df39,82ddc6bcb701372e009e32471d3d97e1913c5201cc586ce3b5ec9da8cfd0d784,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:48:31+00:00,24474375_146,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
BBM/model_002.bnet,cyber/complement-gfp-plus-dependency-order,timeout,1792.65,1800.01,,,,472432,,,,,true,false,139,,,,,,,,,,,,,,,,cyber-complement-gfp-plus-dependency-order,final-comparison-and-ablation,0f8d662,2d332995-5da0-482e-9d34-18160428df39,82ddc6bcb701372e009e32471d3d97e1913c5201cc586ce3b5ec9da8cfd0d784,915bedc898c4a63fff6d74c9da29c14f21d1a6b0a7877cba4f915509a86b273c,28e3f0e88742b79f23e207717e804594dc9075191db40cb3df24f97fe388f7bf,2026-09-20T12:48:31+00:00,24474375_155,laurel,"gr10497b,gr10609b,gr10672b",p=1:t=14:c=14:m=64000M,1800.0,1800.0,64000
